raw_data,packet_len,ad_cnt,ad_len,ad_type,label,classic_bluetooth,manufacturer_or_service
02010603021b1810161b180204b2070101001a2c0000b40006094d4942465309ff57018822b2f29916,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
1eff4c0012192035718e702a966c84038079f67da14445377ba1266dfe018f,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c25102233d584fc42337754c00d67ef53364b849721460909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff060001092002f0c8bf4eec9935e7b80dadf7162f42b1fa0aa267fbc661,62,1,[30],['ff'],non_tracker,unknown,1
0201061bff2909c81c44102233d584fc42337754c5bb3beb1fb41c03dfd7a40909552d424c444f5882,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c05102233d584fc42337754fc8c9d9601cb551b17a3070909552d424c444f5877,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c05102233d584fc42337754fc8c9d9601cb551b17a3070909552d424c444f5895,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c35102233d584fc423377542f0ff616a2a399a5b3fe890909552d424c444f5828,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0b16eefd0503000603410200,24,1,[11],['16'],tracker,unknown,1
0201061bff2909c81c43102233d584fc42337754feaeafb488eaf3b53c3fd60909552d424c444f5879,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
07ff4c0012022489,16,1,[7],['ff'],tracker,unknown,1
02011a020a070cff4c0010073b1f2ff6f3bb80,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c1c102233d584fc4233775495e6352dff4d0712779c280909552d424c444f5882,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007361f7406867090,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
02011a020a0713ff4c000c0e00c573b740579b3457378c22f801,52,3,"[2, 2, 19]","['01', '0a', 'ff']",non_tracker,yes,1
07ff4c0012021444,16,1,[7],['ff'],tracker,unknown,1
0201061bff2909c81c09102233d584fc423377547fc58ac685bbf7926c95c40909552d424c444f5875,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c001219200e7f8cb6bf68a3922fe4ae66a8f2bce29c61018c26480040,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c31102233d584fc42337754e27841a7cf5a381c7350610909552d424c444f5854,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0313,62,1,[30],['ff'],tracker,unknown,1
02011a1bff4c000c0e00c573b740579b3457378c22f8d910063b1d2ff6f377,62,2,"[2, 27]","['01', 'ff']",non_tracker,yes,1
0201061bff2909c81c19102233d584fc4233775483e3f7779404a633cfab5e0909552d424c444f5832,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c0012192035718e702a966c84038079f67da14445377ba1266dfe0177,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c33102233d584fc42337754b5151e48a3132907d768990909552d424c444f5888,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c30102233d584fc42337754d46a8a4b67f6c10106aaf50909552d424c444f5810,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c32102233d584fc423377540a8dfffaee341948ffa0880909552d424c444f5855,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c26102233d584fc423377540998a7b9675ce6f8edff120909552d424c444f5818,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007371f2ff6f3bb58,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
02011a020a070cff4c0010073b1f2ff6f3bf25,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0282,62,1,[30],['ff'],tracker,unknown,1
0201041716eefd01010002c70300013504010b470f0111f3130687,54,2,"[2, 23]","['01', '16']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0396,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c05102233d584fc42337754fc8c9d9601cb551b17a3070909552d424c444f5861,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c4d102233d584fc423377541df81fefae82312023188a0909552d424c444f5867,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff060001092002b647e0fa5c59ac4fd9dedea95375420c1c37da5da57d28,62,1,[30],['ff'],non_tracker,unknown,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0294,62,1,[30],['ff'],tracker,unknown,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0385,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c33102233d584fc42337754b5151e48a3132907d768990909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe0200345ff413418d3549050954696c03,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
02011a020a070bff4c0010062e1a749ba657,36,3,"[2, 2, 11]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0373,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c3f102233d584fc423377548de61bd8d19f60bc3b721f0909552d424c444f5851,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe020002d22ee00eb1bb63050954696c65,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
07ff4c0012020025,16,1,[7],['ff'],non_tracker,unknown,1
0b16eefd0503000603830275,24,1,[11],['16'],tracker,unknown,1
02011a020a070cff4c001007361f7406867099,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c1d102233d584fc423377545151f48f08dc051d744c7f0909552d424c444f5803,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c27102233d584fc42337754b6602429eb8da0e3c5ca040909552d424c444f5845,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c09102233d584fc423377547fc58ac685bbf7926c95c40909552d424c444f5850,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c4c102233d584fc42337754b8086052aa517c0a4ffd770909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007321b7406867001,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0222,62,1,[30],['ff'],tracker,unknown,1
0201001916eefd01010102c70300013504010b430f01100111f3130686,58,2,"[2, 25]","['01', '16']",non_tracker,yes,1
1eff4c0012191078700fd9ba7a8850e80ff72f251caf1300dce3e73b970379,62,1,[30],['ff'],tracker,unknown,1
0201060f1695fe305a4225005bfff438c1a4080b094c5957534430324d4d430b094c5957534430324d4d02,86,4,"[2, 15, 11, 11]","['01', '16', '09', '09']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec03f2,62,1,[30],['ff'],tracker,unknown,1
07ff4c0012020016,16,1,[7],['ff'],non_tracker,unknown,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0259,62,1,[30],['ff'],tracker,unknown,1
02011a020a070cff4c001007371f2ff6f3bb02,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c000719050055100000017495ccea21dbcdf8ec128d79c4c1c6841092,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c4b102233d584fc42337754edefd62badd37c0f696fa40909552d424c444f5813,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011808ff7d02010303ffff0816eefd0101000f09,42,3,"[2, 8, 8]","['01', 'ff', '16']",non_tracker,yes,1
0201061bff2909c81c28102233d584fc423377549931e28c063d878c6f65400909552d424c444f5898,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c39102233d584fc423377541a52c399c8c61f9388dc7b0909552d424c444f5848,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011e0319c0000aff750001000200010222180947616c6178792057617463683320283632423029204c10,86,4,"[2, 3, 10, 24]","['01', '19', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c1f102233d584fc42337754723093fb437c70377c4aaa0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c3c102233d584fc42337754ca3a7f641d423aebbfa1250909552d424c444f5817,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c1a102233d584fc42337754da9ea0e6d2601a72ce73b30909552d424c444f5888,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
181644fd10ff9fcfdc54f3ac01000000000000000000000064,50,1,[24],['16'],tracker,unknown,1
07ff4c0012020054,16,1,[7],['ff'],non_tracker,unknown,1
0201061bff2909c81c48102233d584fc42337754027610c7ff2c147b66206a0909552d424c444f5819,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0209,62,1,[30],['ff'],tracker,unknown,1
07ff4c0012021402,16,1,[7],['ff'],tracker,unknown,1
030392fd180945444946494552204c6f6c6c6920506f647320506c7570,58,2,"[3, 24]","['03', '09']",non_tracker,unknown,0
0201061bff2909c81c3a102233d584fc42337754dba1001ddf006f597083340909552d424c444f5854,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0365,62,1,[30],['ff'],tracker,unknown,1
1eff4c00121920b17428860e827a217ebfb43b38bd1830c9f190a0c2a10068,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c4c102233d584fc42337754b8086052aa517c0a4ffd770909552d424c444f5833,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910b1b2e2323c5d53837eca76747491072e36ea390ffed40320,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c3e102233d584fc42337754902892e744acb25a141f710909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c3e102233d584fc42337754902892e744acb25a141f710909552d424c444f5840,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe0200e92dd68464dea1fc050954696c20,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c1a102233d584fc42337754da9ea0e6d2601a72ce73b30909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011808ff7d02010303ffff0816eefd0101000f01020a0017094855415745492057415443482047542032652d434132,96,5,"[2, 8, 8, 2, 23]","['01', 'ff', '16', '0a', '09']",non_tracker,yes,1
0201061bff2909c81c1f102233d584fc42337754723093fb437c70377c4aaa0909552d424c444f5809,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c1d102233d584fc423377545151f48f08dc051d744c7f0909552d424c444f5881,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c0f102233d584fc423377549ea883492bc1b3cf6b93540909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c1d102233d584fc423377545151f48f08dc051d744c7f0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff060001092002f0c8bf4eec9935e7b80dadf7162f42b1fa0aa267fbc607,62,1,[30],['ff'],non_tracker,unknown,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec03ae,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe02008e39412bcf7ca1cf050954696c77,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c28102233d584fc423377549931e28c063d878c6f65400909552d424c444f5879,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c3c102233d584fc42337754ca3a7f641d423aebbfa1250909552d424c444f5810,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007371f2ff6f3bf17,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c02102233d584fc42337754a0de2eb3f06aaed89ae7af0909552d424c444f5826,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe0200fd7fd95fb69265d7050954696c72,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c02102233d584fc42337754a0de2eb3f06aaed89ae7af0909552d424c444f5816,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0319c203020104030312180c0844656c6c204d6f75736556,48,4,"[3, 2, 3, 12]","['19', '01', '03', '08']",non_tracker,no,0
0201061bff2909c81c08102233d584fc42337754a01e86a9ae343afced94210909552d424c444f5897,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060f1695fe3058690901ee14328672cc14,38,2,"[2, 15]","['01', '16']",non_tracker,no,1
0201061bff2909c81c45102233d584fc423377542a5b05b89586d46028da900909552d424c444f5813,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c0010073b1f2ff6f3bf31,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0252,62,1,[30],['ff'],tracker,unknown,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0271,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c36102233d584fc4233775412fa028c64c1109c92f1170909552d424c444f5889,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007331b88eaf3be66,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c00121910b1b2e2323c5d53837eca76747491072e36ea390ffed40383,62,1,[30],['ff'],tracker,unknown,1
02011a020a070cff4c001007371f2ff6f3bb28,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c47102233d584fc42337754157db660aa52a1c36e25b30909552d424c444f5814,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c03102233d584fc42337754708032dbb451048af742050909552d424c444f5896,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c17102233d584fc42337754377cab62fc4e495764ee350909552d424c444f5846,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007361b124ee85871,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
02011a1bff8f031601148c40e4e45f00000005a46e46c76b780102030405060dff2717080302505e6e6bc74610,90,3,"[2, 27, 13]","['01', 'ff', 'ff']",non_tracker,yes,1
0201061bff2909c81c19102233d584fc4233775483e3f7779404a633cfab5e0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c24102233d584fc423377540a9cb5d887caff424e36bc0909552d424c444f5894,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c46102233d584fc42337754e5542af7ddbd169f1f78db0909552d424c444f5880,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02010215095869616f6d6920576174636820533120423745450e1695fe105aba1401eeb7c9167762,80,3,"[2, 21, 14]","['01', '09', '16']",non_tracker,yes,1
0201061bff2909c81c2f102233d584fc42337754c89fd5e2ed0732eede170c0909552d424c444f5848,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201001916eefd01010102c70300013504010b430f01100111f3130602,58,2,"[2, 25]","['01', '16']",non_tracker,yes,1
02011a1bff8f03160114ac40e4e45f00000005a46e46c76b770102030405060dff2717080302505e6e6bc74670,90,3,"[2, 27, 13]","['01', 'ff', 'ff']",non_tracker,yes,1
0201061bff2909c81c37102233d584fc42337754d942ecc0ca74c49ba08bae0909552d424c444f5897,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c1d102233d584fc423377545151f48f08dc051d744c7f0909552d424c444f5837,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011e0319c0000aff750001000200010222180947616c6178792057617463683320283632423029204c65,86,4,"[2, 3, 10, 24]","['01', '19', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c4f102233d584fc42337754cf970f982e1b2832f18a3b0909552d424c444f5845,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a03030f18180945444946494552204c6f6c6c6920506f647320506c7511,64,3,"[2, 3, 24]","['01', '03', '09']",non_tracker,yes,0
07ff4c0012022459,16,1,[7],['ff'],tracker,unknown,1
1eff4c00121910b1b2e2323c5d53837eca76747491072e36ea390ffed40362,62,1,[30],['ff'],tracker,unknown,1
1eff4c00121910b1b2e2323c5d53837eca76747491072e36ea390ffed40323,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c06102233d584fc423377542697ae21b9ac83c6e752820909552d424c444f5865,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe020038d58637a6060cbb050954696c00,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c0a102233d584fc42337754ad233f2e864d7f2ff53e5f0909552d424c444f5888,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c24102233d584fc423377540a9cb5d887caff424e36bc0909552d424c444f5826,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070bff4c001006201a16cc4d61,36,3,"[2, 2, 11]","['01', '0a', 'ff']",non_tracker,yes,1
02010603021b1810161b180204b2070101001a2b0000b40006094d4942465309ff57018822b2f29912,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
07ff4c0012020070,16,1,[7],['ff'],tracker,unknown,1
02010603021b1810161b180204b2070101001a2b0000500006094d4942465309ff57018822b2f29918,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
0201061bff2909c81c14102233d584fc4233775498a5b159c044465391d2970909552d424c444f5830,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c0010073b1f2ff6f3bb50,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff7d02201901eb0402557d5767e1f830dea83b167c94c1adfa6fd589ba16,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c20102233d584fc423377547ae21e842addd05086bf980909552d424c444f5868,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303000907096e7574616c650f160009a4c1386f67fe160100010055,62,4,"[2, 3, 7, 15]","['01', '03', '09', '16']",tracker,no,1
0201041716eefd01010002c70300013504010b470f0111f3130601,54,2,"[2, 23]","['01', '16']",non_tracker,no,1
0201061bff2909c81c31102233d584fc42337754e27841a7cf5a381c7350610909552d424c444f5872,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe0200345ff413418d3549050954696c05,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c3b102233d584fc42337754c7ee8e31e4b19baa11b9b70909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011e0319c6000afff50001181242186282180947616c6178792057617463683320283632423029204c89,86,4,"[2, 3, 10, 24]","['01', '19', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c02102233d584fc42337754a0de2eb3f06aaed89ae7af0909552d424c444f5888,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
07ff4c0012020003,16,1,[7],['ff'],tracker,unknown,1
0201061bff2909c81c0b102233d584fc42337754fb24fd2e83ad3df96c1a5f0909552d424c444f5813,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c13102233d584fc423377542cdbc35edf490b2da8345c0909552d424c444f5830,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0227,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c07102233d584fc42337754c4f263ccdf1b660904c7420909552d424c444f5875,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0364,62,1,[30],['ff'],tracker,unknown,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d028b,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c2e102233d584fc423377547c5a2ac069460070df4da40909552d424c444f5879,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007331b88eaf3be05,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec035f,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c36102233d584fc4233775412fa028c64c1109c92f1170909552d424c444f5873,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe0200e92dd68464dea1fc050954696c20,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c4d102233d584fc423377541df81fefae82312023188a0909552d424c444f5870,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0250,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe02007ee65c14851d0653050954696c98,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
02011a020a070cff4c001007371f2ff6f3bf07,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c27102233d584fc42337754b6602429eb8da0e3c5ca040909552d424c444f5885,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0b16eefd0503000603470289,24,1,[11],['16'],tracker,unknown,1
02011a1bff4c000c0e00c573b740579b3457378c22f8d910063b1d2ff6f328,62,2,"[2, 27]","['01', 'ff']",non_tracker,yes,1
1eff7d02201901eb0402557d5767e1f830deae3b167c94c1adda6cd589b858,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c34102233d584fc423377541758e02256745eaaeb03ad0909552d424c444f5830,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c36102233d584fc4233775412fa028c64c1109c92f1170909552d424c444f5855,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c4f102233d584fc42337754cf970f982e1b2832f18a3b0909552d424c444f5882,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201001916eefd01010102c70300013504010b470f01100011f3130622,58,2,"[2, 25]","['01', '16']",non_tracker,yes,1
0201060f1695fe3058b81f004c939bcc5cc8081109696865616c74682e62706d2e62707879,74,3,"[2, 15, 17]","['01', '16', '09']",non_tracker,no,1
1eff0600010920026647d5e044e088d2b8444a320060bd1c8f0e4bd848d839,62,1,[30],['ff'],non_tracker,unknown,1
0201061bff2909c81c07102233d584fc42337754c4f263ccdf1b660904c7420909552d424c444f5838,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
020106020a000302101808ff0e02012c0000001e09424c45536d6172745f3030303030333844433232374432453335304632,100,5,"[2, 2, 3, 8, 30]","['01', '0a', '02', 'ff', '09']",non_tracker,no,1
02011a020a070bff4c0010062e1a749ba613,36,3,"[2, 2, 11]","['01', '0a', 'ff']",non_tracker,yes,1
02011a1bff8f03160114ac40e4e45f00000005a46e46c76b770102030405060dff2717080302505e6e6bc74696,90,3,"[2, 27, 13]","['01', 'ff', 'ff']",non_tracker,yes,1
0201061bff2909c81c4e102233d584fc42337754c4ae5c9570ce062b2ddae50909552d424c444f5818,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c35102233d584fc423377542f0ff616a2a399a5b3fe890909552d424c444f5861,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff060001092002f43dc4951757e2dfdaf75918f7891d263a90a1a2401005,62,1,[30],['ff'],non_tracker,unknown,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0200,62,1,[30],['ff'],tracker,unknown,1
1eff060001092002f0c8bf4eec9935e7b80dadf7162f42b1fa0aa267fbc611,62,1,[30],['ff'],non_tracker,unknown,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0317,62,1,[30],['ff'],tracker,unknown,1
02011a020a070cff4c0010073b1f2ff6f3bf60,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c14102233d584fc4233775498a5b159c044465391d2970909552d424c444f5891,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c0e102233d584fc42337754b97ed65e9fbe1fba185a350909552d424c444f5814,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c0012192035718e702a966c84038079f67da14445377ba1266dfe0132,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c01102233d584fc4233775441b3a78ca086dbd396ae470909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c46102233d584fc42337754e5542af7ddbd169f1f78db0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c0f102233d584fc423377549ea883492bc1b3cf6b93540909552d424c444f5839,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c33102233d584fc42337754b5151e48a3132907d768990909552d424c444f5835,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c42102233d584fc42337754db51f6404e3546cb723d180909552d424c444f5826,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c2a102233d584fc42337754eaaea3fa511d8adcf023220909552d424c444f5868,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff060001092002f0c8bf4eec9935e7b80dadf7162f42b1fa0aa267fbc685,62,1,[30],['ff'],non_tracker,unknown,1
1eff4c000719050055100000017495ccea21dbcdf8ec128d79c4c1c6841051,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe0200219c8e3851ebc625050954696c22,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
